0.518,-0.0351398,-1.59276
0.519,-0.0367326,-1.58398
0.52,-0.0383166,-1.5748
0.521,-0.0398914,-1.56522
0.522,-0.0414566,-1.55524
0.523,-0.0430118,-1.54488
0.524,-0.0445567,-1.53413
0.525,-0.0460908,-1.52299
0.526,-0.0476138,-1.51147
0.527,-0.0491253,-1.49956
0.528,-0.0506249,-1.48728
0.529,-0.0521121,-1.47462
0.53,-0.0535868,-1.4616
0.531,-0.0550484,-1.4482
0.532,-0.0564966,-1.43444
0.533,-0.057931,-1.42031
0.534,-0.0593513,-1.40583
0.535,-0.0607571,-1.39099
0.536,-0.0621481,-1.3758
0.537,-0.0635239,-1.36027
0.538,-0.0648842,-1.34439
0.539,-0.0662286,-1.32816
0.54,-0.0675568,-1.31161
0.541,-0.0688684,-1.29472
0.542,-0.0701631,-1.2775
0.543,-0.0714406,-1.25996
0.544,-0.0727005,-1.2421
0.545,-0.0739426,-1.22393
0.546,-0.0751666,-1.20544
0.547,-0.076372,-1.18665
0.548,-0.0775587,-1.16756
0.549,-0.0787262,-1.14817
0.55,-0.0798744,-1.12848
0.551,-0.0810029,-1.10852
0.552,-0.0821114,-1.08826
0.553,-0.0831996,-1.06774
0.554,-0.0842674,-1.04694
0.555,-0.0853143,-1.02587
0.556,-0.0863402,-1.00454
0.557,-0.0873447,-0.982956
0.558,-0.0883277,-0.96112
0.559,-0.0892888,-0.939038
0.56,-0.0902278,-0.916716
0.561,-0.0911446,-0.894159
0.562,-0.0920387,-0.871373
0.563,-0.0929101,-0.848363
0.564,-0.0937585,-0.825136
0.565,-0.0945836,-0.801696
0.566,-0.0953853,-0.77805
0.567,-0.0961633,-0.754204
0.568,-0.0969175,-0.730163
0.569,-0.0976477,-0.705934
0.57,-0.0983536,-0.681522
0.571,-0.0990352,-0.656933
0.572,-0.0996921,-0.632175
0.573,-0.100324,-0.607252
0.574,-0.100932,-0.58217
0.575,-0.101514,-0.556938
0.576,-0.102071,-0.531559
0.577,-0.102602,-0.506042
0.578,-0.103108,-0.480391
0.579,-0.103589,-0.454614
0.58,-0.104043,-0.428717
0.581,-0.104472,-0.402706
0.582,-0.104875,-0.376588
0.583,-0.105251,-0.350369
0.584,-0.105602,-0.324056
0.585,-0.105926,-0.297656
0.586,-0.106223,-0.271175
0.587,-0.106494,-0.244619
0.588,-0.106739,-0.217995
0.589,-0.106957,-0.19131
0.59,-0.107148,-0.164571
0.591,-0.107313,-0.137784
0.592,-0.107451,-0.110956
0.593,-0.107562,-0.0840931
0.594,-0.107646,-0.0572027
0.595,-0.107703,-0.0302912
0.596,-0.107733,-0.00336546
0.597,-0.107737,0.0235679
0.598,-0.107713,0.050502
0.599,-0.107663,0.0774303
0.6,-0.107585,0.104346
0.601,-0.107481,0.131242
0.602,-0.10735,0.158112
0.603,-0.107191,0.18495
0.604,-0.107007,0.211748
0.605,-0.106795,0.238499
0.606,-0.106556,0.265198
0.607,-0.106291,0.291837
0.608,-0.105999,0.31841
0.609,-0.105681,0.34491
0.61,-0.105336,0.37133
0.611,-0.104965,0.397664
0.612,-0.104567,0.423905
0.613,-0.104143,0.450047
0.614,-0.103693,0.476083
0.615,-0.103217,0.502006
0.616,-0.102715,0.52781
0.617,-0.102187,0.553489
0.618,-0.101634,0.579036
0.619,-0.101055,0.604444
0.62,-0.10045,0.629708
0.621,-0.0998204,0.65482
0.622,-0.0991656,0.679775
0.623,-0.0984858,0.704567
0.624,-0.0977813,0.729188
0.625,-0.0970521,0.753633
0.626,-0.0962984,0.777896
0.627,-0.0955205,0.801971
0.628,-0.0947186,0.825851
0.629,-0.0938927,0.849531
0.63,-0.0930432,0.873004
0.631,-0.0921702,0.896265
0.632,-0.0912739,0.919307
0.633,-0.0903546,0.942126
0.634,-0.0894125,0.964714
0.635,-0.0884478,0.987068
0.636,-0.0874607,1.00918
0.637,-0.0864515,1.03104
0.638,-0.0854205,1.05266
0.639,-0.0843678,1.07401
0.64,-0.0832938,1.0951
0.641,-0.0821987,1.11593
0.642,-0.0810828,1.13648
0.643,-0.0799463,1.15675
0.644,-0.0787895,1.17674
0.645,-0.0776128,1.19643
0.646,-0.0764164,1.21584
0.647,-0.0752005,1.23494
0.648,-0.0739656,1.25374
0.649,-0.0727119,1.27223
0.65,-0.0714396,1.29041
0.651,-0.0701492,1.30827
